mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,zero_crossing_rate,recording_id,filename,label
5.7057476,95.166245,-1.6523746,16.448425,-0.4798364,21.233116,4.288121,10.47562,-2.221203,6.3966985,6.2649827,3.8973274,-0.33648825,18.333344,19.739187,20.088446,21.224169,21.797007,19.67985,15.1554165,14.41183,12.0056505,10.984745,9.976549,10.10252,10.83113,12.543241,12.210018,8.296856,7.905909,7.320092,7.522674,7.458299,8.260068,7.642801,8.5521345,8.289441,7.81118,6.9506493,6.3831353,6.3519106,6.16759,6.3317585,6.6324134,9.419192,7.4482064,6.834348,6.443873,6.0423245,5.3720016,5.247154,5.975387,5.8122773,5.2687497,4.8845015,6.0407124,6.1448684,6.097373,6.4846897,7.1401496,7.255716,7.0286865,6.438721,5.9658413,7.541307,6.1479115,3.2965565,3.441344,3.6984727,3.0504377,2.4032204,-0.31132215,-0.74998504,0.010595345,0.36440247,0.43708172,-0.32360506,1.0937155,0.60317004,-0.2868293,-1.7562176,-2.6916437,-2.6385052,-2.08916,-2.8970883,-2.3435864,-2.8221438,-2.7341347,-2.2781677,-2.3545222,-1.5969338,-1.119415,-1.2432629,-2.504725,-2.6982317,-3.406057,-3.5840805,-4.4331436,-4.883536,-5.4528627,-5.718048,-5.178634,-5.4091573,-5.6019588,-5.4761996,-6.1193433,-6.4829354,-6.368177,-6.051753,-5.188296,-5.4915338,-5.633705,-5.4981546,-5.5048213,-6.2855525,-5.8321366,-6.5241094,-7.0129766,-6.9183855,-6.7823086,-6.2436295,-6.4948215,-8.142861,-7.9875865,-9.194251,-10.209213,-11.086875,-12.304451,-12.424122,-11.757341,-12.1681,-12.721518,-13.400344,-13.14062,-13.591194,-13.871557,-14.40194,-14.870817,-14.092178,-18.081026,-29.378042,0.73291844,0.7347133,0.6795629,0.68771785,0.6477062,0.7025833,0.6243364,0.5946722,0.6000841,0.6537878,0.63301617,0.6575696,1631.4418081952037,0.09504862034574468,Tanker_9,Tanker_9_chunk1.wav,Vessels
9.433681,93.41934,-5.0985985,14.942802,-0.8644766,17.752516,4.6675644,7.872388,-3.3536348,5.214996,6.185796,4.5330353,-2.24899,17.85747,20.19341,20.186253,19.181513,18.480726,15.564827,12.860445,12.35768,11.507546,11.342666,10.751257,11.958607,12.344562,12.989979,12.037426,8.384189,7.477147,7.5965023,9.068102,8.610472,7.803058,7.7157536,8.636474,8.483864,7.5433292,6.467292,7.4702287,8.292378,7.7607102,7.0732985,6.942071,7.90191,7.488238,7.010874,7.2788486,7.0984783,5.484408,5.52686,5.5086546,6.5022855,5.478081,5.875801,6.711236,5.5838404,6.024724,6.732814,7.1059566,7.808482,8.154277,7.9590616,8.086994,7.963011,7.0913877,4.5542207,4.2968197,4.2543993,2.4860978,2.0305529,1.2151607,0.29741144,0.09326244,0.81386995,0.054911375,0.16626261,0.80190927,0.15977328,-0.4748016,-0.97951037,-0.79811037,-1.11674,-0.47924948,-0.3083162,-1.7545679,-2.403735,-2.3161635,-1.7694714,-1.2001158,-0.92995995,-0.731485,-0.7640526,-1.1867348,-1.8743712,-2.357571,-3.0336301,-3.796833,-3.9235747,-4.288691,-4.698356,-4.651266,-4.7786255,-5.194618,-5.2503543,-5.662253,-5.512047,-5.4417605,-5.737997,-5.10518,-5.2043777,-5.7319045,-5.4268165,-5.604325,-5.874698,-6.217028,-6.729399,-6.9083843,-6.458035,-6.586705,-7.639001,-8.148828,-8.335832,-9.178694,-9.739717,-10.568616,-11.15358,-11.580332,-11.964315,-11.103539,-11.57366,-12.4753895,-12.448098,-12.197862,-12.0532055,-12.280517,-13.599473,-13.7822075,-13.574451,-17.317755,-29.833307,0.6548591,0.73157763,0.80717826,0.79483217,0.7948216,0.7872525,0.61721677,0.55841035,0.55193627,0.6288163,0.6837689,0.6608249,1710.548721886173,0.11034117353723404,Tanker_9,Tanker_9_chunk12.wav,Vessels
7.3932447,95.04874,-1.7571143,16.031223,-1.2286654,19.76885,3.9307923,8.963824,-3.374214,6.604086,6.162413,4.3648925,-1.8763055,18.612324,19.643795,19.941984,19.99778,20.508894,17.514162,14.9993725,14.222943,12.664641,11.674859,9.55667,11.302156,11.369319,13.236507,12.963179,8.8955765,8.191221,7.721798,8.025321,7.473496,7.1331906,8.581766,9.768681,8.783733,7.932807,6.4570312,7.101484,7.8412237,7.861696,6.8338532,7.0829163,8.847283,7.811435,7.0364776,6.2945843,5.680077,4.7748322,5.0874357,6.150777,6.0616236,4.6531377,5.262593,5.979737,6.3928785,6.0517664,6.207283,7.4780774,8.017813,7.0136886,7.760541,7.28151,6.8704953,5.631421,3.225277,3.3351169,3.5046012,2.9864411,3.001062,0.89242333,-0.24960928,-0.05124085,-0.20738822,0.6436997,0.6510594,0.8708325,-0.267995,-1.7459502,-2.093551,-2.7041934,-2.5920413,-1.3789968,-1.2100486,-2.9995997,-2.8309648,-3.0598905,-2.3806689,-1.7080326,-1.6878836,-0.9871673,-0.47496447,-1.2255006,-1.9862379,-2.40113,-3.834618,-4.8441043,-4.684128,-5.7672567,-5.50883,-5.492592,-5.462873,-5.5501366,-5.054714,-5.408236,-5.477816,-5.8413744,-5.497438,-5.132858,-5.2198005,-5.259368,-5.439062,-5.873303,-6.506245,-5.998375,-7.0148945,-7.012451,-7.460205,-7.0696316,-6.386236,-6.951226,-8.02296,-8.201167,-8.745839,-9.50806,-11.168465,-11.753027,-11.822087,-11.511022,-11.610592,-12.332551,-12.83095,-13.35713,-13.24894,-13.310619,-14.022596,-14.854671,-13.822349,-17.623407,-29.968092,0.6586226,0.7251499,0.7306013,0.6774485,0.6947282,0.7968806,0.6042621,0.55845326,0.55435187,0.62121755,0.6320137,0.60949403,1658.3255383124883,0.09986909906914894,Tanker_9,Tanker_9_chunk3.wav,Vessels
8.126864,94.16767,-3.3919506,15.490553,-1.7829006,20.098495,4.1247616,8.195207,-3.6517382,5.1247573,6.5712657,5.0429215,-0.2208456,18.174543,20.92801,20.468576,19.431818,19.536242,16.736725,14.126049,12.762634,10.778161,11.005648,9.94703,11.620738,10.709786,12.651377,12.16082,9.475964,8.526066,8.223034,9.449449,8.248983,7.852668,7.7108483,8.805146,8.391678,8.181273,7.237958,7.293083,7.317858,7.4217973,5.6699204,6.888966,8.450465,7.5691724,5.8173833,5.9471645,5.982546,5.7792163,5.8231554,5.581872,6.005042,5.9132795,6.153324,6.839069,6.773141,6.204035,6.2788754,7.9403133,8.142026,7.4647307,7.272366,7.8548536,7.2232447,6.7765856,3.6933475,3.1386838,4.1645555,3.120948,3.2992475,0.9083385,-0.04996505,-0.42943615,-0.008557628,0.2694007,0.0048608235,0.7843992,-0.5559663,-1.0994681,-1.6304317,-2.0019035,-1.6380899,-0.7407361,-1.01438,-2.2651217,-2.327092,-2.4726803,-2.7506573,-2.2512438,-1.9729272,-1.0957087,-0.99016666,-1.6559063,-2.218165,-2.5569346,-3.3200924,-4.099317,-4.3731728,-4.9976506,-5.233781,-4.865969,-4.918775,-4.826432,-5.088962,-6.0108175,-5.332376,-5.5620418,-5.311431,-5.4297166,-5.706589,-4.99432,-5.13222,-5.5050187,-5.980736,-5.697252,-6.448545,-5.779491,-6.0969567,-7.161365,-6.8113337,-7.3235755,-7.979209,-8.616916,-9.109437,-10.194203,-11.700557,-11.798547,-12.298513,-11.570139,-12.122214,-12.71912,-12.628026,-12.655048,-12.641236,-13.343672,-13.761203,-14.42126,-14.212833,-17.83602,-29.621899,0.6395006,0.71435726,0.76739275,0.6999075,0.70414764,0.78407055,0.6132787,0.5627484,0.5246153,0.6285649,0.684271,0.6300539,1678.325646993121,0.10165080618351063,Tanker_9,Tanker_9_chunk5.wav,Vessels
6.711638,94.68485,-3.9496558,14.902739,-1.2025101,19.734808,4.3002334,6.9687123,-2.9235694,5.63254,5.7620544,4.399656,-0.4410352,18.322014,21.44698,19.764807,18.144176,18.528856,17.22777,13.8377075,13.752279,10.982594,9.726423,9.343327,11.154506,11.198396,12.996069,12.337481,9.290319,8.287988,8.564078,9.445425,8.796838,7.6893654,7.5732417,7.86964,8.159181,8.005634,6.9481525,6.513834,7.183886,7.3411665,6.5109773,6.847927,8.156277,7.7620163,6.7711577,6.257423,5.469833,5.458484,4.6110153,6.2574463,6.84154,5.6771407,5.5463166,6.0790358,5.975288,7.031399,6.247293,7.3077917,7.645937,7.997533,7.529431,6.9845796,7.393583,6.772066,3.8477232,3.3343399,4.0093646,3.9313123,2.6850228,0.9212274,0.30184105,0.8533341,0.76781595,0.35909677,-0.17516424,0.40053192,0.006955103,-0.53832763,-1.6609155,-1.9829004,-2.0791,-1.6839318,-1.6266104,-2.7104368,-2.7328131,-3.5151763,-2.5228665,-2.1573546,-1.9669665,-1.2354239,-1.3762704,-1.5940193,-2.590752,-2.9700353,-3.557624,-4.0128145,-4.3086247,-4.7936506,-5.0478997,-4.894712,-5.3467445,-5.2427015,-5.0175076,-5.794304,-5.8996797,-5.808109,-5.812478,-4.931812,-5.152304,-5.6017113,-5.567803,-5.719374,-6.5894,-6.130915,-6.5144405,-6.7594404,-7.304964,-7.5202813,-7.103047,-7.8881006,-8.416178,-8.877557,-9.604343,-10.596128,-11.777911,-12.342967,-12.0464525,-11.644972,-12.1458845,-12.918659,-13.453551,-13.023211,-12.603411,-12.576446,-13.390164,-14.162893,-13.859087,-17.953913,-30.215446,0.6830025,0.7621424,0.8062852,0.7171894,0.71771157,0.77461183,0.6436472,0.6260511,0.571998,0.5918797,0.6433171,0.64118564,1681.20284465169,0.1072244847074468,Tanker_9,Tanker_9_chunk7.wav,Vessels
6.9350624,95.596,-1.4726387,16.657257,-1.2659336,20.81428,4.2158546,9.296748,-2.762564,7.2265697,6.9353786,4.671923,-1.0491819,19.25768,20.2179,20.860964,20.494215,21.101755,18.468204,14.720983,14.258151,12.881923,11.265561,9.463899,11.212704,11.11788,12.203932,12.106653,8.674048,8.625126,8.169993,7.860113,7.3272724,7.5287714,8.381119,9.3656645,8.578705,8.446409,7.180159,7.5765595,7.062509,6.723301,6.3172045,6.923256,9.456801,8.111189,6.89808,5.9260683,6.1418757,5.1515636,5.003823,6.2694755,5.6498976,4.702288,4.281833,5.7305675,6.2729206,6.0437317,6.6848497,7.3095737,7.606302,7.2826047,7.719394,7.2357984,7.112531,6.3002853,2.9872355,3.394408,3.5743985,3.3257232,2.5863104,0.64382714,-0.7795114,-0.14554815,-0.0464169,0.47572547,0.09823916,0.53855443,-0.034670286,-0.7568404,-2.259346,-2.843093,-2.3462212,-1.5783647,-2.4547873,-2.8164482,-2.9897265,-3.0821128,-2.5455534,-2.0188231,-1.6866502,-1.1689495,-0.83272237,-1.9432132,-2.2292316,-2.671864,-3.529278,-4.370981,-4.506295,-5.460772,-5.5171595,-5.251108,-5.6230035,-5.5506535,-5.029959,-5.6515307,-5.813977,-6.103051,-5.630247,-4.7244143,-5.079417,-5.67533,-5.6410255,-5.488371,-6.1834364,-5.749043,-6.823655,-6.874391,-6.897806,-6.904598,-6.8175063,-6.9551663,-8.127758,-8.30481,-9.131711,-9.688716,-10.809549,-12.076984,-12.118547,-11.402301,-11.943873,-12.648788,-13.266084,-13.51032,-13.471347,-13.746769,-14.363537,-15.110245,-14.083802,-17.697369,-29.842407,0.6763359,0.74331033,0.73866296,0.7026726,0.6581202,0.7122284,0.60420877,0.58623755,0.5725434,0.61172736,0.6173397,0.6047051,1622.8520566449426,0.09523042719414894,Tanker_9,Tanker_9_chunk2.wav,Vessels
6.430887,94.60731,-4.3757477,15.002987,-0.68343776,19.978407,4.2366304,8.113183,-2.9752984,5.5583987,6.221597,4.3855863,-0.4807636,18.386784,21.088724,20.326159,18.508766,18.806858,16.957603,13.598086,13.563405,11.07539,10.733396,9.585642,11.184337,10.917805,12.1867895,11.577787,9.647462,7.982083,8.213582,9.265034,7.6099176,8.09344,7.2375417,8.007136,7.765316,7.6592264,7.4624352,6.899392,6.897176,7.1963305,6.08851,6.69858,8.135398,7.851465,6.517056,5.709008,5.6586967,6.061012,5.529754,5.5298047,5.997609,5.8861427,6.1858215,6.029401,6.0550523,6.262539,6.4663134,7.4910026,7.527419,7.7750206,7.6368713,7.870884,7.238332,6.6329618,3.8279994,3.3247683,3.7480228,3.200008,2.9454052,1.4001778,0.55254966,0.5855804,0.41119292,0.45335862,0.0021597173,0.90379846,-0.26778442,-1.0206198,-1.4925767,-2.14877,-2.0983458,-0.84751964,-1.08528,-2.2081854,-2.279525,-3.1912625,-2.7496812,-1.8996968,-1.7281686,-1.1694654,-1.443485,-1.6313392,-2.967206,-2.958056,-3.4124486,-3.9321673,-4.5240855,-5.2874966,-5.1945615,-5.1698146,-5.275455,-5.307913,-4.925447,-5.940292,-5.968775,-6.225385,-5.998681,-5.264418,-5.691051,-6.0249515,-5.7191095,-5.823255,-6.321259,-5.7336297,-6.510699,-6.3072586,-6.9996357,-7.2227726,-7.1424055,-7.7618785,-8.460077,-9.234246,-9.463567,-10.243328,-11.900623,-12.195721,-12.423863,-11.803622,-12.168202,-12.89587,-13.04985,-13.0737295,-12.683555,-13.184521,-13.805584,-14.387581,-14.370346,-18.037336,-29.612673,0.6665715,0.74326706,0.7993902,0.7399083,0.6927517,0.75811124,0.64575005,0.62244755,0.5289783,0.60863984,0.6488834,0.6464961,1667.1239302136903,0.10288709275265957,Tanker_9,Tanker_9_chunk6.wav,Vessels
10.785708,93.566605,-4.1758223,14.833926,-0.4130508,19.462156,4.411477,7.5793576,-3.1400561,6.0024858,6.7083125,5.4648347,-0.81491834,20.284544,20.31903,19.5398,20.241077,19.299639,15.703303,14.215661,13.214733,11.566899,11.378518,10.344487,11.088895,10.773381,12.008347,11.81868,9.95115,7.9880013,8.021154,8.969136,9.1062975,8.157435,7.9933295,8.407594,9.218605,8.570028,7.34809,7.0874395,8.057008,7.300553,6.9910874,6.81594,7.780177,7.0195346,6.543764,6.2374773,5.6030073,6.036524,6.211233,6.2708864,5.9779425,6.0047183,5.8314676,6.463471,7.272255,6.8069177,6.615976,7.6573,8.126331,7.5512176,7.2067995,7.3827195,8.538806,7.0312138,4.7974057,4.4294415,4.369476,3.3349953,3.52224,2.3271523,0.8742321,0.47533774,0.0111067025,0.4560949,0.5372818,0.96636313,0.08451465,-0.64631975,-1.3781874,-1.9316648,-1.3586231,-1.1124144,-0.60163075,-1.0380355,-1.6354089,-2.368587,-1.7251421,-1.5229157,-1.7493356,-1.3480545,-0.89658487,-1.5921694,-2.2764127,-2.6035652,-2.6651442,-3.9233096,-3.6497083,-4.361717,-4.5441465,-4.934658,-4.7839036,-5.293591,-5.210909,-5.8570814,-5.3295503,-5.0113173,-5.0104823,-4.661351,-4.795948,-5.3078732,-5.4011188,-5.7333407,-5.784057,-6.1886597,-6.6505947,-6.6069694,-6.5196443,-6.4970984,-6.8341403,-7.739121,-8.055144,-8.2358265,-8.983916,-10.303749,-10.76008,-11.48591,-12.1003065,-11.337266,-11.530931,-11.898722,-12.357913,-12.249447,-12.368642,-11.887263,-12.950709,-13.682714,-13.728935,-17.20515,-29.90576,0.63442314,0.70510834,0.74693507,0.7405678,0.7995527,0.8010655,0.6922211,0.5688892,0.5259216,0.6360288,0.6863138,0.60985607,1680.3095359541835,0.09949509640957446,Tanker_9,Tanker_9_chunk10.wav,Vessels
9.228767,93.62074,-4.967731,14.792864,0.021721242,19.181696,4.6744676,7.801312,-3.2802858,5.5115447,5.978523,5.290059,-1.1862586,19.318178,20.853468,19.57485,19.787603,18.711473,15.050215,13.789823,12.711056,11.718421,11.536096,10.344072,11.552666,11.056769,12.357623,11.680585,9.197004,7.8963323,8.034544,8.75075,8.74657,7.598442,7.44926,8.37377,9.138983,7.8931403,6.3784957,7.4929466,7.8883166,6.745528,6.362014,6.3114953,7.6922374,6.7281275,6.973279,6.9802766,6.4412374,5.508339,5.94484,6.0758414,5.8821864,5.5780077,5.8567557,6.637902,6.540823,6.2809443,6.9804473,7.668716,8.274246,7.749276,7.0018826,7.7341285,8.050247,7.65406,4.7313094,4.476694,4.0859604,2.554694,2.7876165,2.0099144,0.6767282,0.28371766,0.7856746,0.3399904,0.3173971,0.9639359,0.1994533,-0.60481566,-1.029447,-1.2268959,-1.3587328,-1.0087012,-0.26318014,-1.4631723,-2.0122135,-2.1117942,-1.7073902,-1.6672268,-1.7661803,-1.4913908,-0.9903971,-1.6654301,-2.4320955,-2.5829403,-2.8709562,-3.9686043,-3.845958,-4.2302456,-4.461119,-4.978848,-5.114963,-5.3400702,-5.024306,-5.661649,-5.8827796,-5.679207,-5.529749,-4.8924623,-4.8998785,-5.6193886,-5.4497123,-5.971459,-6.197474,-6.626018,-6.733807,-6.846614,-6.481039,-6.6930666,-7.433412,-8.195771,-8.078733,-8.65223,-9.560033,-10.448244,-10.89783,-11.554846,-12.24375,-11.1437025,-11.665708,-12.172787,-12.565487,-12.413743,-12.332846,-12.197338,-13.341462,-13.876831,-13.6195135,-17.388931,-30.171206,0.67796576,0.7740824,0.7205366,0.8051926,0.83945346,0.69465643,0.5966424,0.5580941,0.6298923,0.694815,0.65125847,0.6094362,1703.0546725328236,0.10805040724734043,Tanker_9,Tanker_9_chunk11.wav,Vessels
8.899006,93.77698,-4.2875614,15.088111,-1.1210788,19.195576,3.5021992,6.7378254,-3.0712507,6.2501864,7.3965993,5.61568,-0.12013377,20.367954,19.273155,19.141836,19.07552,19.423382,16.738138,13.527276,13.443149,11.419266,10.5372095,9.739226,10.682455,10.240087,11.620469,12.172159,9.699054,8.05891,7.938389,9.7023535,9.113958,8.518015,8.129218,8.226876,8.72275,8.69601,8.139243,6.979851,8.341251,8.070301,7.197161,7.1234584,7.0681906,7.412804,6.0399237,5.6619763,5.404641,5.528916,4.7522454,5.574691,6.015749,5.7317667,6.085393,6.7418127,5.9171214,6.3177924,6.4259176,7.9682794,7.698495,7.733549,7.4223943,7.577913,8.598591,6.4805655,4.208646,3.7368317,4.1425595,3.5580416,3.3993979,2.087864,0.8532189,0.121666856,0.1527651,0.41807088,0.6946248,0.5475122,0.009777178,-0.9331896,-1.5344863,-1.5420438,-1.2842509,-1.2979196,-1.3454007,-1.3577274,-1.8648375,-3.2855222,-2.5848234,-1.4423792,-2.0025382,-1.1850874,-1.0540329,-1.7219435,-2.275457,-2.7047615,-2.7248178,-3.9106717,-3.6668117,-4.2693324,-4.9143386,-5.2857623,-5.0149355,-5.5289574,-5.071251,-5.767777,-5.425454,-5.204037,-5.108961,-5.028967,-4.7472143,-5.5812645,-5.3659706,-5.6423883,-5.794604,-5.9759617,-6.608698,-6.2565546,-6.848248,-6.9830265,-7.169468,-7.7862105,-8.086677,-8.310068,-9.170748,-10.658389,-11.18479,-11.805391,-12.099562,-11.480588,-11.98285,-12.668112,-12.85329,-12.757589,-12.764245,-12.195932,-13.379717,-14.183218,-13.795996,-17.06618,-29.925592,0.6984358,0.80183786,0.77238494,0.75529665,0.7990591,0.7198455,0.6270905,0.5280113,0.59867966,0.6883107,0.68268025,0.6542145,1659.402386659306,0.0934539145611702,Tanker_9,Tanker_9_chunk9.wav,Vessels
7.8824205,94.321915,-4.08158,14.958567,-1.3995173,19.65942,3.7802858,6.563601,-3.2523365,5.1002383,6.2129483,4.9577703,-0.20455945,19.235151,20.096247,18.737696,18.212275,18.764305,17.558237,13.7439575,13.777042,11.260512,10.096648,9.581514,11.578535,11.049772,12.56188,12.344695,9.1880865,8.3255625,8.598027,9.807018,9.186551,7.779667,7.9347897,7.943171,8.5020685,8.377661,7.2298865,6.7600045,8.10806,7.5727105,6.4809513,7.0007377,7.2804656,7.6913853,6.2901664,6.217334,5.33792,5.300004,4.6285257,6.278325,6.322439,5.571826,5.992333,7.023105,5.5509343,6.604571,6.247618,8.171642,8.241114,8.284084,7.521483,7.375109,7.8516665,6.5626173,3.849983,3.2107475,4.091799,3.5789149,2.768164,1.1314685,0.6095092,0.4385825,0.7949706,0.225717,0.22287777,0.2711215,0.3274038,-0.45671824,-1.2745064,-1.284505,-1.5937167,-1.9030349,-1.7931689,-2.1670132,-2.4456108,-3.3160758,-2.767849,-2.1892927,-2.2470658,-1.1037029,-1.1079165,-1.5525619,-2.2124994,-2.6718738,-3.2913191,-4.267424,-4.0047083,-4.3245783,-5.182582,-5.189589,-5.321561,-5.270285,-5.2145605,-5.921705,-5.6278234,-5.3798223,-5.077013,-4.921666,-4.814248,-5.151721,-5.135722,-5.734684,-6.370785,-6.0837154,-6.535695,-6.257902,-6.850561,-7.5712266,-7.3903794,-7.90392,-8.103306,-8.427467,-9.4480715,-10.602215,-11.506056,-11.990539,-12.021836,-11.514771,-12.303803,-13.007012,-13.346188,-13.092492,-12.728186,-12.41739,-13.352403,-14.223169,-13.547458,-17.45998,-30.105276,0.68330735,0.7778244,0.8450878,0.73486906,0.72780883,0.75830615,0.64167535,0.60486823,0.56318617,0.62094235,0.6758681,0.6533213,1682.976350368087,0.10119369182180851,Tanker_9,Tanker_9_chunk8.wav,Vessels
7.2144547,94.40422,-2.1043015,16.213715,-1.7806503,19.66516,4.1510587,8.121851,-3.7240133,5.835578,6.284866,4.9205327,-0.63311493,17.924282,20.441061,19.787224,19.791107,20.646996,17.247292,14.94601,13.2865925,11.196913,10.969476,9.795192,10.929924,10.851782,13.5890045,13.174173,8.854675,8.212061,7.654157,8.879094,8.522139,7.893289,8.330689,9.101849,8.888447,8.072748,6.493125,7.0477443,7.678149,7.5991697,6.2815785,7.1927433,8.380156,6.954344,5.934995,6.167624,5.91423,4.949513,5.0920386,5.6684017,6.144596,4.893789,5.434551,6.7703853,7.06446,6.2841077,6.145881,7.843768,8.070173,6.622543,6.7850165,6.7642827,7.09205,6.0032043,3.1404743,2.9633262,4.016456,3.4405794,3.3931322,0.28083208,-0.25219288,-0.27659458,-0.16626158,0.37589297,0.109523326,0.529183,-0.85000235,-1.7333589,-2.26206,-2.317077,-2.0071352,-1.1395766,-1.2974168,-2.8255723,-2.7570996,-2.7226698,-2.4103038,-2.0821643,-1.8880265,-1.1508839,-0.8853881,-1.4886316,-1.9049267,-2.348069,-3.519717,-4.5590844,-4.515751,-5.323639,-5.3050413,-4.9044437,-5.093668,-5.0853834,-5.037903,-5.5167036,-5.2412987,-5.4014387,-5.4487357,-5.616934,-5.5048685,-4.953384,-5.0040236,-5.749924,-6.4923964,-6.264636,-6.669721,-6.6166725,-6.864285,-7.2367144,-6.219967,-7.0265164,-8.028839,-8.248762,-8.958003,-10.253376,-11.762383,-11.734095,-12.074625,-11.652837,-11.877456,-12.504873,-12.760416,-12.776544,-13.056383,-13.217712,-13.730947,-14.534539,-14.023331,-17.770899,-29.981676,0.6620833,0.7111621,0.70674396,0.6460537,0.7104593,0.82612705,0.6080401,0.5239259,0.53738004,0.6446956,0.6981471,0.64619046,1675.4282378919718,0.10127680352393617,Tanker_9,Tanker_9_chunk4.wav,Vessels
-5.4298606,92.30431,16.298353,20.93446,-5.4105425,8.23346,6.831644,4.7945347,-3.2766762,-3.0713089,2.0857484,4.000209,-4.622552,17.536198,14.281772,18.064096,20.131094,18.394068,16.351227,16.034817,13.386488,13.477051,14.552601,14.395631,12.175125,11.079777,10.242634,9.743704,12.637721,18.603657,16.973722,10.212564,8.33771,7.6095924,8.652347,9.583973,7.111274,5.2907586,6.1705747,7.5603995,4.937643,6.4168787,7.4029284,5.5811067,5.5521507,5.502456,6.0932093,6.8511376,5.708561,5.046464,4.620661,4.1935754,4.195441,2.7532117,3.4609382,4.9861913,4.7438383,3.0326724,1.6328335,2.6457891,2.4086387,2.617761,2.806728,2.532886,1.097434,-0.16042593,-2.2949984,-1.6851947,-1.6807613,-2.143308,-2.8536186,-4.090987,-4.301879,-5.770467,-5.511651,-5.0241566,-5.305625,-5.6816907,-3.4647036,-2.4947798,-3.640283,-4.601619,-5.595166,-4.381613,-2.931564,-2.856781,-3.7452319,-4.43007,-3.336316,-2.2814705,-3.199717,-3.8350492,-2.9244835,-2.0089552,-2.2610714,-4.276611,-6.4273825,-5.043025,-4.627662,-5.734804,-5.7701163,-6.3900633,-7.440403,-6.5198493,-5.7906404,-4.724677,-4.294982,-4.527311,-4.6398034,-3.9034567,-4.2647433,-5.8763576,-6.2837987,-7.727354,-7.1568995,-6.043917,-7.21979,-7.611438,-7.626702,-9.204438,-9.453064,-9.735084,-10.330541,-11.489968,-12.512214,-12.930513,-12.828376,-11.091257,-9.725003,-9.774474,-9.761765,-10.810257,-11.122369,-11.416009,-11.672152,-11.635416,-12.272052,-12.2871065,-11.946397,-14.251623,-26.178064,0.44577456,0.4330552,0.3600476,0.40378687,0.42060202,0.39872202,0.39970395,0.59432673,0.9650475,0.6009604,0.44233948,0.4130984,1701.6993357548934,0.09571351396276596,Tanker_10,Tanker_10_chunk6.wav,Vessels
