file,label,source_file,duration
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_01.09.23_083612_20secCPA_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_01.09.23_083612_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Sail Boat_31.08.23_124720_20secCPA_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Sail Boat_31.08.23_124720_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.08.23_110547_20secCPA_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.08.23_110547_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_072916_20secCPA_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_072916_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_121514_20secCPA_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_121514_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_01.09.23_104209_20secCPA_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_01.09.23_104209_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_02.09.23_074420_20secCPA_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_02.09.23_074420_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Yacht_03.09.23_144857_20secCPA_chunk12.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Yacht_03.09.23_144857_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk0.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk1.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk2.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk3.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk4.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk5.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk6.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk7.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk8.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk9.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk10.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
/content/drive/MyDrive/Underwater Audio Data/processed/Vessels/Motorboat_02.09.23_091103_20secCPA_chunk11.wav,Vessels,/content/drive/MyDrive/Underwater Audio Data/data/Vessels/Motorboat_02.09.23_091103_20secCPA.wav,3.0
